date,deputado_id,presente,sessao_id,justificativa
2011-02-22,528580,1,020,
2011-02-23,528580,1,021,
2011-04-05,528580,1,057,
2011-04-05,528580,1,058,
2011-04-06,528580,1,059,
2011-04-06,528580,1,060,
2011-04-13,528580,0,068,Atendimento a Obriga  o Pol tico Partid ria
2011-04-26,528580,1,084,
2011-04-27,528580,1,085,
2011-05-03,528580,0,093,Atendimento a Obriga  o Pol tico Partid ria
2011-05-10,528580,0,102,
2011-05-11,528580,0,107,
2011-05-18,528580,0,115,
2011-05-18,528580,1,116,
2011-05-24,528580,1,123,
2011-05-25,528580,1,126,
2011-06-08,528580,1,145,
2011-06-15,528580,1,153,
2011-06-15,528580,1,154,
2011-06-28,528580,1,167,
2011-06-28,528580,1,168,
2011-07-05,528580,1,175,
2011-02-15,522187,1,011,
2011-02-16,522187,1,013,
2011-02-16,522187,1,014,
2011-02-22,522187,1,019,
2011-02-22,522187,1,020,
2011-02-23,522187,1,021,
2011-04-05,522187,1,057,
2011-04-05,522187,1,058,
2011-04-06,522187,1,059,
2011-04-06,522187,1,060,
2011-04-13,522187,1,068,
2011-04-26,522187,1,084,
2011-04-27,522187,1,085,
2011-05-03,522187,1,093,
2011-05-10,522187,0,102,
2011-05-11,522187,1,107,
2011-05-18,522187,1,115,
2011-05-18,522187,1,116,
2011-05-24,522187,1,123,
2011-05-25,522187,1,126,
2011-06-08,522187,1,145,
2011-06-15,522187,1,153,
2011-06-15,522187,1,154,
2011-06-28,522187,1,167,
2011-06-28,522187,1,168,
2011-07-05,522187,0,175,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,522187,1,190,
2011-08-03,522187,1,191,
2011-08-11,522187,0,201,Atendimento a Obriga  o Pol tico Partid ria
2011-08-16,522187,1,206,
2011-08-17,522187,1,208,
2011-08-17,522187,1,209,
2011-08-23,522187,1,215,
2011-08-23,522187,1,216,
2011-08-24,522187,1,217,
2011-08-24,522187,1,218,
2011-08-30,522187,1,225,
2011-08-31,522187,1,228,
2011-09-01,522187,1,229,
2011-09-20,522187,1,252,
2011-09-21,522187,1,255,
2011-10-05,522187,1,273,
2011-10-05,522187,1,274,
2011-10-11,522187,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,522187,1,287,
2011-10-26,522187,1,299,
2011-10-27,522187,1,300,
2011-11-01,522187,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,522187,1,313,
2011-11-08,522187,1,314,
2011-11-09,522187,1,316,
2011-11-09,522187,1,317,
2011-11-22,522187,1,331,
2011-11-22,522187,1,332,
2011-02-15,530659,1,011,
2011-02-16,530659,1,013,
2011-02-16,530659,1,014,
2011-02-22,530659,1,019,
2011-02-22,530659,1,020,
2011-02-23,530659,1,021,
2011-04-05,530659,1,057,
2011-04-05,530659,1,058,
2011-04-06,530659,1,059,
2011-04-06,530659,1,060,
2011-04-13,530659,1,068,
2011-04-26,530659,1,084,
2011-04-27,530659,1,085,
2011-05-03,530659,1,093,
2011-05-10,530659,1,102,
2011-05-11,530659,1,107,
2011-05-18,530659,1,115,
2011-05-18,530659,1,116,
2011-05-24,530659,1,123,
2011-05-25,530659,1,126,
2011-06-08,530659,1,145,
2011-06-15,530659,1,153,
2011-06-15,530659,1,154,
2011-06-28,530659,0,167,Atendimento a Obriga  o Pol tico Partid ria
2011-06-28,530659,0,168,Atendimento a Obriga  o Pol tico Partid ria
2011-07-05,530659,0,175,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,530659,1,190,
2011-08-03,530659,1,191,
2011-08-11,530659,1,201,
2011-08-16,530659,1,206,
2011-08-17,530659,1,208,
2011-08-17,530659,1,209,
2011-08-23,530659,1,215,
2011-08-23,530659,1,216,
2011-08-24,530659,1,217,
2011-08-24,530659,1,218,
2011-08-30,530659,1,225,
2011-08-31,530659,1,228,
2011-09-01,530659,1,229,
2011-09-20,530659,1,252,
2011-09-21,530659,1,255,
2011-10-05,530659,1,273,
2011-10-05,530659,1,274,
2011-10-11,530659,0,281,
2011-10-19,530659,1,287,
2011-10-26,530659,1,299,
2011-10-27,530659,1,300,
2011-11-01,530659,0,304,
2011-11-08,530659,0,313,Licen a para Tratamento de Sa de
2011-11-08,530659,0,314,Licen a para Tratamento de Sa de
2011-11-09,530659,0,316,Licen a para Tratamento de Sa de
2011-11-09,530659,0,317,Licen a para Tratamento de Sa de
2011-11-22,530659,0,331,Licen a para Tratamento de Sa de
2011-11-22,530659,0,332,Licen a para Tratamento de Sa de
2011-02-15,521210,1,011,
2011-02-16,521210,1,013,
2011-02-16,521210,1,014,
2011-02-22,521210,1,019,
2011-02-22,521210,1,020,
2011-02-23,521210,1,021,
2011-04-05,521210,1,057,
2011-04-05,521210,1,058,
2011-04-06,521210,1,059,
2011-04-06,521210,1,060,
2011-04-13,521210,1,068,
2011-04-26,521210,0,084,Miss o Autorizada
2011-04-27,521210,1,085,
2011-05-03,521210,1,093,
2011-05-10,521210,1,102,
2011-05-11,521210,1,107,
2011-05-18,521210,1,115,
2011-05-18,521210,1,116,
2011-05-24,521210,1,123,
2011-05-25,521210,1,126,
2011-06-08,521210,1,145,
2011-06-15,521210,1,153,
2011-06-15,521210,1,154,
2011-06-28,521210,1,167,
2011-06-28,521210,1,168,
2011-07-05,521210,1,175,
2011-08-03,521210,1,190,
2011-08-03,521210,1,191,
2011-08-11,521210,1,201,
2011-08-16,521210,1,206,
2011-08-17,521210,1,208,
2011-08-17,521210,1,209,
2011-08-23,521210,1,215,
2011-08-23,521210,1,216,
2011-08-24,521210,1,217,
2011-08-24,521210,1,218,
2011-08-30,521210,1,225,
2011-08-31,521210,1,228,
2011-09-01,521210,1,229,
2011-09-20,521210,1,252,
2011-09-21,521210,1,255,
2011-10-05,521210,1,273,
2011-10-05,521210,1,274,
2011-10-11,521210,1,281,
2011-10-19,521210,1,287,
2011-10-26,521210,1,299,
2011-10-27,521210,0,300,Miss o Autorizada
2011-11-01,521210,1,304,
2011-11-08,521210,1,313,
2011-11-08,521210,1,314,
2011-11-09,521210,1,316,
2011-11-09,521210,1,317,
2011-11-22,521210,1,331,
2011-11-22,521210,1,332,
2011-02-15,530135,1,011,
2011-02-16,530135,1,013,
2011-02-16,530135,1,014,
2011-02-22,530135,1,019,
2011-02-22,530135,1,020,
2011-02-23,530135,1,021,
2011-04-05,530135,1,057,
2011-04-05,530135,1,058,
2011-04-06,530135,1,059,
2011-04-06,530135,1,060,
2011-04-13,530135,1,068,
2011-04-26,530135,0,084,Miss o Autorizada
2011-04-27,530135,1,085,
2011-05-03,530135,1,093,
2011-05-10,530135,0,102,Atendimento a Obriga  o Pol tico Partid ria
2011-05-11,530135,0,107,
2011-05-18,530135,1,115,
2011-05-18,530135,1,116,
2011-05-24,530135,1,123,
2011-05-25,530135,1,126,
2011-06-08,530135,0,145,
2011-06-15,530135,1,153,
2011-06-15,530135,1,154,
2011-06-28,530135,1,167,
2011-06-28,530135,1,168,
2011-07-05,530135,1,175,
2011-08-03,530135,1,190,
2011-08-03,530135,1,191,
2011-08-11,530135,1,201,
2011-08-16,530135,1,206,
2011-08-17,530135,1,208,
2011-08-17,530135,1,209,
2011-08-23,530135,1,215,
2011-08-23,530135,1,216,
2011-08-24,530135,1,217,
2011-08-24,530135,1,218,
2011-08-30,530135,1,225,
2011-08-31,530135,1,228,
2011-09-01,530135,0,229,
2011-09-20,530135,1,252,
2011-09-21,530135,1,255,
2011-10-05,530135,0,273,
2011-10-05,530135,0,274,
2011-10-11,530135,1,281,
2011-10-19,530135,1,287,
2011-10-26,530135,1,299,
2011-10-27,530135,1,300,
2011-11-01,530135,1,304,
2011-11-08,530135,1,313,
2011-11-08,530135,1,314,
2011-11-09,530135,1,316,
2011-11-09,530135,1,317,
2011-11-22,530135,1,331,
2011-11-22,530135,1,332,
2011-02-15,525500,1,011,
2011-02-16,525500,1,013,
2011-02-16,525500,1,014,
2011-02-22,525500,1,019,
2011-02-22,525500,1,020,
2011-02-23,525500,1,021,
2011-04-05,525500,1,057,
2011-04-05,525500,1,058,
2011-04-06,525500,1,059,
2011-04-06,525500,1,060,
2011-04-13,525500,1,068,
2011-04-26,525500,1,084,
2011-04-27,525500,1,085,
2011-05-03,525500,1,093,
2011-05-10,525500,1,102,
2011-05-11,525500,1,107,
2011-05-18,525500,1,115,
2011-05-18,525500,1,116,
2011-05-24,525500,1,123,
2011-05-25,525500,1,126,
2011-06-08,525500,1,145,
2011-06-15,525500,0,153,Atendimento a Obriga  o Pol tico Partid ria
2011-06-15,525500,0,154,Atendimento a Obriga  o Pol tico Partid ria
2011-06-28,525500,1,167,
2011-06-28,525500,1,168,
2011-07-05,525500,1,175,
2011-08-03,525500,1,190,
2011-08-03,525500,1,191,
2011-08-11,525500,1,201,
2011-08-16,525500,1,206,
2011-08-17,525500,1,208,
2011-08-17,525500,1,209,
2011-08-23,525500,1,215,
2011-08-23,525500,1,216,
2011-08-24,525500,1,217,
2011-08-24,525500,1,218,
2011-08-30,525500,1,225,
2011-08-31,525500,1,228,
2011-09-01,525500,1,229,
2011-09-20,525500,1,252,
2011-09-21,525500,1,255,
2011-10-05,525500,1,273,
2011-10-05,525500,1,274,
2011-10-11,525500,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,525500,1,287,
2011-10-26,525500,1,299,
2011-10-27,525500,1,300,
2011-11-01,525500,1,304,
2011-11-08,525500,1,313,
2011-11-08,525500,1,314,
2011-11-09,525500,1,316,
2011-11-09,525500,1,317,
2011-11-22,525500,1,331,
2011-11-22,525500,1,332,
2011-02-15,523068,1,011,
2011-02-16,523068,1,013,
2011-02-16,523068,1,014,
2011-02-22,523068,1,019,
2011-02-22,523068,1,020,
2011-02-23,523068,1,021,
2011-04-05,523068,1,057,
2011-04-05,523068,1,058,
2011-04-06,523068,1,059,
2011-04-06,523068,1,060,
2011-04-13,523068,0,068,Miss o Autorizada
2011-04-26,523068,1,084,
2011-04-27,523068,1,085,
2011-05-03,523068,1,093,
2011-05-10,523068,1,102,
2011-05-11,523068,1,107,
2011-05-18,523068,1,115,
2011-05-18,523068,1,116,
2011-05-24,523068,1,123,
2011-05-25,523068,1,126,
2011-06-08,523068,0,145,Licen a para Tratamento de Sa de
2011-06-15,523068,1,153,
2011-06-15,523068,1,154,
2011-06-28,523068,1,167,
2011-06-28,523068,1,168,
2011-07-05,523068,1,175,
2011-08-03,523068,1,190,
2011-08-03,523068,1,191,
2011-08-11,523068,0,201,Miss o Autorizada
2011-08-16,523068,1,206,
2011-08-17,523068,1,208,
2011-08-17,523068,0,209,
2011-08-23,523068,0,215,
2011-08-23,523068,1,216,
2011-08-24,523068,1,217,
2011-08-24,523068,1,218,
2011-08-30,523068,0,225,Atendimento a Obriga  o Pol tico Partid ria
2011-08-31,523068,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,523068,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,523068,0,252,Atendimento a Obriga  o Pol tico Partid ria
2011-09-21,523068,1,255,
2011-10-05,523068,1,273,
2011-10-05,523068,1,274,
2011-10-11,523068,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,523068,1,287,
2011-10-26,523068,1,299,
2011-10-27,523068,1,300,
2011-11-01,523068,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,523068,1,313,
2011-11-08,523068,1,314,
2011-11-09,523068,1,316,
2011-11-09,523068,1,317,
2011-11-22,523068,1,331,
2011-11-22,523068,1,332,
2011-02-15,530093,1,011,
2011-02-16,530093,1,013,
2011-02-16,530093,1,014,
2011-02-22,530093,1,019,
2011-02-22,530093,1,020,
2011-02-23,530093,1,021,
2011-04-05,530093,1,057,
2011-04-05,530093,1,058,
2011-04-06,530093,1,059,
2011-04-06,530093,1,060,
2011-04-13,530093,1,068,
2011-04-26,530093,1,084,
2011-04-27,530093,1,085,
2011-05-03,530093,1,093,
2011-05-10,530093,1,102,
2011-05-11,530093,1,107,
2011-05-18,530093,1,115,
2011-05-18,530093,1,116,
2011-05-24,530093,1,123,
2011-05-25,530093,1,126,
2011-06-08,530093,1,145,
2011-06-15,530093,1,153,
2011-06-15,530093,1,154,
2011-06-28,530093,1,167,
2011-06-28,530093,1,168,
2011-07-05,530093,0,175,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,530093,1,190,
2011-08-03,530093,1,191,
2011-08-11,530093,0,201,
2011-08-16,530093,0,206,
2011-08-17,530093,1,208,
2011-08-17,530093,1,209,
2011-08-23,530093,1,215,
2011-08-23,530093,1,216,
2011-08-24,530093,1,217,
2011-08-24,530093,1,218,
2011-08-30,530093,1,225,
2011-08-31,530093,1,228,
2011-09-01,530093,1,229,
2011-09-20,530093,1,252,
2011-09-21,530093,1,255,
2011-10-05,530093,1,273,
2011-10-05,530093,1,274,
2011-10-11,530093,1,281,
2011-10-19,530093,1,287,
2011-10-26,530093,1,299,
2011-10-27,530093,1,300,
2011-11-01,530093,1,304,
2011-11-08,530093,1,313,
2011-11-08,530093,1,314,
2011-11-09,530093,1,316,
2011-11-09,530093,1,317,
2011-11-22,530093,1,331,
2011-11-22,530093,1,332,
2011-02-15,530059,1,011,
2011-02-16,530059,1,013,
2011-02-16,530059,1,014,
2011-02-22,530059,1,019,
2011-02-22,530059,1,020,
2011-02-23,530059,1,021,
2011-04-05,530059,1,057,
2011-04-05,530059,1,058,
2011-04-06,530059,1,059,
2011-04-06,530059,1,060,
2011-04-13,530059,1,068,
2011-04-26,530059,1,084,
2011-04-27,530059,1,085,
2011-05-03,530059,1,093,
2011-05-10,530059,1,102,
2011-05-11,530059,1,107,
2011-05-18,530059,1,115,
2011-05-18,530059,1,116,
2011-05-24,530059,1,123,
2011-05-25,530059,1,126,
2011-06-08,530059,1,145,
2011-06-15,530059,1,153,
2011-06-15,530059,1,154,
2011-06-28,530059,0,167,Licen a para Tratamento de Sa de
2011-06-28,530059,0,168,Licen a para Tratamento de Sa de
2011-07-05,530059,1,175,
2011-08-03,530059,1,190,
2011-08-03,530059,1,191,
2011-08-11,530059,1,201,
2011-08-16,530059,1,206,
2011-08-17,530059,1,208,
2011-08-17,530059,1,209,
2011-08-23,530059,1,215,
2011-08-23,530059,1,216,
2011-08-24,530059,1,217,
2011-08-24,530059,1,218,
2011-08-30,530059,1,225,
2011-08-31,530059,1,228,
2011-09-01,530059,1,229,
2011-09-20,530059,1,252,
2011-09-21,530059,1,255,
2011-10-05,530059,1,273,
2011-10-05,530059,1,274,
2011-10-11,530059,0,281,Licen a para Tratamento de Sa de
2011-10-19,530059,1,287,
2011-10-26,530059,1,299,
2011-10-27,530059,0,300,Atendimento a Obriga  o Pol tico Partid ria
2011-11-01,530059,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,530059,1,313,
2011-11-08,530059,1,314,
2011-11-09,530059,1,316,
2011-11-09,530059,1,317,
2011-11-22,530059,1,331,
2011-11-22,530059,1,332,
2011-02-15,533312,1,011,
2011-02-16,533312,1,013,
2011-02-16,533312,1,014,
2011-02-22,533312,1,019,
2011-02-22,533312,1,020,
2011-02-23,533312,1,021,
2011-04-05,533312,1,057,
2011-04-05,533312,1,058,
2011-04-06,533312,1,059,
2011-04-06,533312,1,060,
2011-04-13,533312,0,068,Atendimento a Obriga  o Pol tico Partid ria
2011-04-26,533312,0,084,
2011-04-27,533312,1,085,
2011-05-03,533312,1,093,
2011-05-10,533312,1,102,
2011-05-11,533312,0,107,
2011-05-18,533312,1,115,
2011-05-18,533312,1,116,
2011-05-24,533312,0,123,Decis o da Mesa
2011-05-25,533312,0,126,Decis o da Mesa
2011-06-08,533312,1,145,
2011-06-15,533312,1,153,
2011-06-15,533312,1,154,
2011-06-28,533312,1,167,
2011-06-28,533312,1,168,
2011-07-05,533312,1,175,
2011-08-03,533312,1,190,
2011-08-03,533312,1,191,
2011-08-11,533312,0,201,Atendimento a Obriga  o Pol tico Partid ria
2011-08-16,533312,1,206,
2011-08-17,533312,1,208,
2011-08-17,533312,0,209,
2011-08-23,533312,1,215,
2011-08-23,533312,1,216,
2011-08-24,533312,1,217,
2011-08-24,533312,1,218,
2011-08-30,533312,1,225,
2011-08-31,533312,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,533312,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,533312,1,252,
2011-09-21,533312,1,255,
2011-10-05,533312,0,273,Miss o Autorizada
2011-10-05,533312,0,274,Miss o Autorizada
2011-10-11,533312,0,281,Miss o Autorizada
2011-10-19,533312,1,287,
2011-10-26,533312,1,299,
2011-10-27,533312,1,300,
2011-11-01,533312,1,304,
2011-11-08,533312,1,313,
2011-11-08,533312,1,314,
2011-11-09,533312,1,316,
2011-11-09,533312,1,317,
2011-11-22,533312,0,331,Atendimento a Obriga  o Pol tico Partid ria
2011-11-22,533312,0,332,Atendimento a Obriga  o Pol tico Partid ria
2011-02-15,530164,1,011,
2011-02-16,530164,1,013,
2011-02-16,530164,1,014,
2011-02-22,530164,1,019,
2011-02-22,530164,1,020,
2011-02-23,530164,1,021,
2011-04-05,530164,1,057,
2011-04-05,530164,1,058,
2011-04-06,530164,1,059,
2011-04-06,530164,1,060,
2011-04-13,530164,1,068,
2011-04-26,530164,1,084,
2011-04-27,530164,1,085,
2011-05-03,530164,1,093,
2011-05-10,530164,1,102,
2011-05-11,530164,1,107,
2011-05-18,530164,1,115,
2011-05-18,530164,1,116,
2011-05-24,530164,1,123,
2011-05-25,530164,1,126,
2011-06-08,530164,1,145,
2011-06-15,530164,1,153,
2011-06-15,530164,1,154,
2011-06-28,530164,1,167,
2011-06-28,530164,1,168,
2011-07-05,530164,1,175,
2011-08-03,530164,1,190,
2011-08-03,530164,1,191,
2011-08-11,530164,0,201,Atendimento a Obriga  o Pol tico Partid ria
2011-08-16,530164,1,206,
2011-08-17,530164,1,208,
2011-08-17,530164,1,209,
2011-08-23,530164,1,215,
2011-08-23,530164,1,216,
2011-08-24,530164,1,217,
2011-08-24,530164,1,218,
2011-08-30,530164,1,225,
2011-08-31,530164,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,530164,0,229,Miss o Autorizada
2011-09-20,530164,1,252,
2011-09-21,530164,1,255,
2011-10-05,530164,1,273,
2011-10-05,530164,1,274,
2011-10-11,530164,0,281,
2011-10-19,530164,1,287,
2011-10-26,530164,1,299,
2011-10-27,530164,0,300,Atendimento a Obriga  o Pol tico Partid ria
2011-11-01,530164,0,304,Miss o Autorizada
2011-11-08,530164,1,313,
2011-11-08,530164,1,314,
2011-11-09,530164,1,316,
2011-11-09,530164,1,317,
2011-11-22,530164,1,331,
2011-11-22,530164,1,332,
2011-02-15,530130,1,011,
2011-02-16,530130,1,013,
2011-02-16,530130,1,014,
2011-02-22,530130,1,019,
2011-02-22,530130,1,020,
2011-02-23,530130,1,021,
2011-04-05,530130,1,057,
2011-04-05,530130,1,058,
2011-04-06,530130,1,059,
2011-04-06,530130,1,060,
2011-04-13,530130,1,068,
2011-04-26,530130,1,084,
2011-04-27,530130,1,085,
2011-05-03,530130,1,093,
2011-05-10,530130,1,102,
2011-05-11,530130,1,107,
2011-05-18,530130,1,115,
2011-05-18,530130,1,116,
2011-05-24,530130,1,123,
2011-05-25,530130,1,126,
2011-06-08,530130,1,145,
2011-06-15,530130,1,153,
2011-06-15,530130,1,154,
2011-06-28,530130,1,167,
2011-06-28,530130,1,168,
2011-07-05,530130,1,175,
2011-08-03,530130,1,190,
2011-08-03,530130,1,191,
2011-08-11,530130,1,201,
2011-08-16,530130,1,206,
2011-08-17,530130,1,208,
2011-08-17,530130,1,209,
2011-08-23,530130,1,215,
2011-08-23,530130,1,216,
2011-08-24,530130,1,217,
2011-08-24,530130,1,218,
2011-08-30,530130,1,225,
2011-08-31,530130,1,228,
2011-09-01,530130,0,229,Miss o Autorizada
2011-09-20,530130,1,252,
2011-09-21,530130,1,255,
2011-10-05,530130,1,273,
2011-10-05,530130,1,274,
2011-10-11,530130,1,281,
2011-10-19,530130,1,287,
2011-10-26,530130,1,299,
2011-10-27,530130,1,300,
2011-11-01,530130,1,304,
2011-11-08,530130,1,313,
2011-11-08,530130,1,314,
2011-11-09,530130,1,316,
2011-11-09,530130,1,317,
2011-11-22,530130,1,331,
2011-11-22,530130,1,332,
2011-02-15,522236,1,011,
2011-02-16,522236,1,013,
2011-02-16,522236,1,014,
2011-02-22,522236,1,019,
2011-02-22,522236,1,020,
2011-02-23,522236,1,021,
2011-04-05,522236,1,057,
2011-04-05,522236,1,058,
2011-04-06,522236,0,059,
2011-04-06,522236,1,060,
2011-04-13,522236,1,068,
2011-04-26,522236,1,084,
2011-04-27,522236,1,085,
2011-05-03,522236,1,093,
2011-05-10,522236,0,102,Atendimento a Obriga  o Pol tico Partid ria
2011-05-11,522236,0,107,Atendimento a Obriga  o Pol tico Partid ria
2011-05-18,522236,1,115,
2011-05-18,522236,1,116,
2011-05-24,522236,1,123,
2011-05-25,522236,1,126,
2011-06-08,522236,1,145,
2011-06-15,522236,0,153,
2011-06-15,522236,1,154,
2011-06-28,522236,0,167,
2011-06-28,522236,1,168,
2011-07-05,522236,1,175,
2011-08-03,522236,1,190,
2011-08-03,522236,1,191,
2011-08-11,522236,1,201,
2011-08-16,522236,1,206,
2011-08-17,522236,1,208,
2011-08-17,522236,0,209,
2011-08-23,522236,1,215,
2011-08-23,522236,1,216,
2011-08-24,522236,1,217,
2011-08-24,522236,1,218,
2011-08-30,522236,1,225,
2011-08-31,522236,1,228,
2011-09-01,522236,1,229,
2011-09-20,522236,1,252,
2011-09-21,522236,1,255,
2011-10-05,522236,0,273,Miss o Autorizada
2011-10-05,522236,0,274,Miss o Autorizada
2011-10-11,522236,1,281,
2011-10-19,522236,1,287,
2011-10-26,522236,1,299,
2011-10-27,522236,1,300,
2011-11-01,522236,1,304,
2011-11-08,522236,1,313,
2011-11-08,522236,1,314,
2011-11-09,522236,1,316,
2011-11-09,522236,1,317,
2011-11-22,522236,1,331,
2011-11-22,522236,1,332,
2011-02-15,530196,1,011,
2011-02-16,530196,1,013,
2011-02-16,530196,1,014,
2011-02-22,530196,1,019,
2011-02-22,530196,1,020,
2011-02-23,530196,1,021,
2011-04-05,530196,1,057,
2011-04-05,530196,1,058,
2011-04-06,530196,1,059,
2011-04-06,530196,1,060,
2011-04-13,530196,1,068,
2011-04-26,530196,1,084,
2011-04-27,530196,1,085,
2011-05-03,530196,1,093,
2011-05-10,530196,1,102,
2011-05-11,530196,1,107,
2011-05-18,530196,0,115,
2011-05-18,530196,1,116,
2011-05-24,530196,1,123,
2011-05-25,530196,1,126,
2011-06-08,530196,1,145,
2011-06-15,530196,1,153,
2011-06-15,530196,1,154,
2011-06-28,530196,1,167,
2011-06-28,530196,1,168,
2011-07-05,530196,1,175,
2011-08-03,530196,1,190,
2011-08-03,530196,1,191,
2011-08-11,530196,1,201,
2011-08-16,530196,1,206,
2011-08-17,530196,1,208,
2011-08-17,530196,0,209,
2011-08-23,530196,1,215,
2011-08-23,530196,1,216,
2011-08-24,530196,1,217,
2011-08-24,530196,1,218,
2011-08-30,530196,1,225,
2011-08-31,530196,1,228,
2011-09-01,530196,1,229,
2011-09-20,530196,1,252,
2011-09-21,530196,1,255,
2011-10-05,530196,1,273,
2011-10-05,530196,1,274,
2011-10-11,530196,1,281,
2011-10-19,530196,1,287,
2011-10-26,530196,1,299,
2011-10-27,530196,1,300,
2011-11-01,530196,1,304,
2011-11-08,530196,1,313,
2011-11-08,530196,1,314,
2011-11-09,530196,1,316,
2011-11-09,530196,1,317,
2011-11-22,530196,1,331,
2011-11-22,530196,1,332,
2011-02-15,530165,0,011,Atendimento a Obriga  o Pol tico Partid ria
2011-02-16,530165,1,013,
2011-02-16,530165,1,014,
2011-02-22,530165,1,019,
2011-02-22,530165,0,020,
2011-02-23,530165,1,021,
2011-04-05,530165,0,057,Miss o Autorizada
2011-04-05,530165,0,058,Miss o Autorizada
2011-04-06,530165,0,059,Miss o Autorizada
2011-04-06,530165,0,060,Miss o Autorizada
2011-04-13,530165,0,068,Miss o Autorizada
2011-04-26,530165,1,084,
2011-04-27,530165,1,085,
2011-05-03,530165,0,093,Atendimento a Obriga  o Pol tico Partid ria
2011-05-10,530165,1,102,
2011-05-11,530165,1,107,
2011-05-18,530165,1,115,
2011-05-18,530165,1,116,
2011-05-24,530165,0,123,Atendimento a Obriga  o Pol tico Partid ria
2011-05-25,530165,1,126,
2011-06-08,530165,1,145,
2011-06-15,530165,1,153,
2011-06-15,530165,1,154,
2011-06-28,530165,0,167,Miss o Autorizada
2011-06-28,530165,0,168,Miss o Autorizada
2011-07-05,530165,0,175,Miss o Autorizada
2011-08-03,530165,1,190,
2011-08-03,530165,1,191,
2011-08-11,530165,1,201,
2011-08-16,530165,0,206,
2011-08-17,530165,1,208,
2011-08-17,530165,1,209,
2011-08-23,530165,1,215,
2011-08-23,530165,1,216,
2011-08-24,530165,1,217,
2011-08-24,530165,1,218,
2011-08-30,530165,1,225,
2011-08-31,530165,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,530165,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,530165,1,252,
2011-09-21,530165,1,255,
2011-10-05,530165,1,273,
2011-10-05,530165,1,274,
2011-10-11,530165,1,281,
2011-10-19,530165,1,287,
2011-10-26,530165,0,299,Licen a para Tratamento de Sa de
2011-10-27,530165,0,300,Licen a para Tratamento de Sa de
2011-11-01,530165,1,304,
2011-11-08,530165,1,313,
2011-11-08,530165,1,314,
2011-11-09,530165,1,316,
2011-11-09,530165,1,317,
2011-11-22,530165,1,331,
2011-11-22,530165,1,332,
2011-02-15,522696,1,011,
2011-02-16,522696,1,013,
2011-02-16,522696,1,014,
2011-02-22,522696,1,019,
2011-02-22,522696,1,020,
2011-02-23,522696,1,021,
2011-04-05,522696,1,057,
2011-04-05,522696,1,058,
2011-04-06,522696,1,059,
2011-04-06,522696,1,060,
2011-04-13,522696,1,068,
2011-04-26,522696,1,084,
2011-04-27,522696,1,085,
2011-05-03,522696,1,093,
2011-05-10,522696,1,102,
2011-05-11,522696,1,107,
2011-05-18,522696,1,115,
2011-05-18,522696,1,116,
2011-05-24,522696,1,123,
2011-05-25,522696,1,126,
2011-06-08,522696,1,145,
2011-06-15,522696,1,153,
2011-06-15,522696,1,154,
2011-06-28,522696,1,167,
2011-06-28,522696,1,168,
2011-07-05,522696,1,175,
2011-08-03,522696,1,190,
2011-08-03,522696,1,191,
2011-08-11,522696,1,201,
2011-08-16,522696,1,206,
2011-08-17,522696,1,208,
2011-08-17,522696,1,209,
2011-08-23,522696,1,215,
2011-08-23,522696,1,216,
2011-08-24,522696,1,217,
2011-08-24,522696,1,218,
2011-08-30,522696,0,225,Atendimento a Obriga  o Pol tico Partid ria
2011-08-31,522696,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,522696,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,522696,1,252,
2011-09-21,522696,1,255,
2011-10-05,522696,1,273,
2011-10-05,522696,1,274,
2011-10-11,522696,0,281,Miss o Autorizada
2011-10-19,522696,0,287,Miss o Autorizada
2011-10-26,522696,1,299,
2011-10-27,522696,1,300,
2011-11-01,522696,0,304,
2011-11-08,522696,1,313,
2011-11-08,522696,1,314,
2011-11-09,522696,1,316,
2011-11-09,522696,1,317,
2011-11-22,522696,1,331,
2011-11-22,522696,1,332,
2011-02-15,526687,1,011,
2011-02-16,526687,1,013,
2011-02-16,526687,1,014,
2011-02-22,526687,0,019,
2011-02-22,526687,1,020,
2011-02-23,526687,1,021,
2011-04-05,526687,1,057,
2011-04-05,526687,1,058,
2011-04-06,526687,0,059,
2011-04-06,526687,1,060,
2011-04-13,526687,0,068,Atendimento a Obriga  o Pol tico Partid ria
